Status,Row,Distance_m,Group,Plant No.,treatment2,treatment1,Harvest Date,date,initials2,initials,Time_groupa,Time_group,time3,TimeFromSun,time2,time,Pod,Pod2,Pod3,FreshPodWeight_g,Abort2,Abort3,Pod_status,fresh_podWeight_g,developedSeeds2,developedSeeds,undevelopedSeeds,seedSum,CommericalGrade,CommericalGrade2,dry weight_g,nots_a,notes_b
DONE,2,1.52,a,22,bagged,cntrl,,5-Jul-21,NA,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,2,1.52,a,26,bagged,bagged,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,2,1.52,a,27,bagged,closed,,5-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,2,1.52,a,33,bagged,bagged,,5-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,2,1.52,a,33,bagged,bagged,,5-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,2,1.52,a,14,open,open,,11-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,2,1.52,a,14,open,open,,11-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,2,1.52,a,14,open,open,,11-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-6,6,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,2,1.52,a,15,open,open,,8-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,2,1.52,a,15,open,open,,8-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,2,1.52,a,18,open,open,,7-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,2,1.52,a,20,open,open,,7-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,3,2.28,a,36,bagged,bagged,,5-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,3,2.28,a,36,bagged,bagged,,5-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-6,6,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,3,2.28,a,40,bagged,bagged,,5-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,3,2.28,a,38,open,open,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
Double check,3,2.28,a,41,open,open,,7-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-6,6,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
Double check,3,2.28,a,41,open,open,,7-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-7,7,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,3,2.28,a,55,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,3,2.28,a,55,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE??,4,3.04,a,58,bagged,bagged,,6-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-10,10,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,4,3.04,a,65,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,4,3.04,a,66,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,4,3.04,a,67,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,5,3.8,a,93,bagged,bagged,,6-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-7,7,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,5,3.8,a,93,bagged,bagged,,6-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-8,8,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,5,3.8,a,93,bagged,bagged,,6-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-9,9,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,5,3.8,a,86,open,open,,7-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,5,3.8,a,86,open,open,,7-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,5,3.8,a,88,open,open,,7-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,6,4.56,b,94,bagged,bagged,,6-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,6,4.56,b,94,bagged,bagged,,6-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,6,4.56,b,97,open,open,,6-Jul-21,NA,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,6,4.56,b,98,open,open,,7-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,6,4.56,b,98,open,open,,7-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-6,6,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,6,4.56,b,101,open,open,,6-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,6,4.56,b,101,open,open,,6-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,6,4.56,b,101,open,open,,6-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,6,4.56,b,101,open,open,,6-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,6,4.56,b,103,open,open,,6-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,7,5.32,b,104,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,7,5.32,b,104,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,7,5.32,b,105,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,7,5.32,b,105,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,7,5.32,b,222,open,open,,7-Jul-21,YD,NA,NA,NA,NA,,NA,NA,pod-6,6,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,7,5.32,b,223,open,open,,17-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,7,5.32,b,223,open,open,,17-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,7,5.32,b,223,open,open,,17-Jul-21,kce,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,7,5.32,b,223,open,open,,17-Jul-21,kce,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,7,5.32,b,300,open,open,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,"104B, but had to rename for R",
DONE,8,6.08,b,106,bagged,bagged,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,8,6.08,b,111,bagged,bagged,16-Aug-21,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,8,6.08,b,111,bagged,bagged,16-Aug-21,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,8,6.08,b,116,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,8,6.08,b,108,open,open,,7-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,8,6.08,b,109,open,open,,7-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,8,6.08,b,109,open,open,,7-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,8,6.08,b,113,open,open,,7-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,8,6.08,b,113,open,open,,7-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,8,6.08,b,113,open,open,,7-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,9,6.84,b,126,bagged,cntrl,,9-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,NA,0,NA,NA,0,NA,NA,,,
DONE,9,6.84,b,206,bagged,bagged,16-Aug-21,,AE,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,9,6.84,b,123,open,open,,7-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,9,6.84,b,123,open,open,,7-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,9,6.84,b,123,open,open,,7-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,9,6.84,b,125,open,open,,7-Jul-21,MR,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,9,6.84,b,208,open,open,16-Aug-21,15-Jul,,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,9,6.84,b,208,open,open,16-Aug-21,15-Jul,,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,9,6.84,b,208,open,open,16-Aug-21,16-Jul,,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,9,6.84,b,209,open,open,16-Aug-21,15-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,9,6.84,b,209,open,open,16-Aug-21,15-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,9,6.84,b,210,open,open,,15-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,9,6.84,b,210,open,open,,15-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,9,6.84,b,211,open,open,,15-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,9,6.84,b,211,open,open,,15-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,9,6.84,b,211,open,open,,15-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,10,7.6,b,130,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,10,7.6,b,130,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE (Check),10,7.6,b,131,bagged,bagged,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,10,7.6,b,133,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-6,6,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,10,7.6,b,136,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,guessing on date,
DONE,10,7.6,b,136,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,10,7.6,b,136,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,10,7.6,b,136,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,10,7.6,b,127,open,open,,11-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,10,7.6,b,132,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,10,7.6,b,132,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,10,7.6,b,132,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,10,7.6,b,134,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,10,7.6,b,134,open,open,,7-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-6,6,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,154,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,154,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,154,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,159,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,159,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,159,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,159,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,11,8.36,c,219,bagged,cntrl,,last 2 wks july,,AE,NA,NA,NA,,NA,NA,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,152,open,open,,9-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,152,open,open,,7-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,152,open,open,,7-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,152,open,open,,6-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,155,open,open,,7-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,155,open,open,,6-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,155,open,open,,9-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-6,6,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,156,open,open,,9-Jul-21,kce,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,156,open,open,,9-Jul-21,kce,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,156,open,open,,9-Jul-21,kce,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,157,open,open,,7-Jul,kce,NA,NA,NA,NA,,NA,NA,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,157,open,open,,8-Jul,kce,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,157,open,open,,9-Jul,kce,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,11,8.36,c,157,open,open,,9-Jul,kce,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,12,9.12,c,166,cross,cross,,10-Jul-21,NA,NA,NA,NA,NA,,NA,NA,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,12,9.12,c,166,cross,cross,,10-Jul-21,NA,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,13,9.88,c,166,bagged,bagged,,10-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,13,9.88,c,166,bagged,bagged,,10-Jul-21,KCE,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,167,bagged,cntrl,,10-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,13,9.88,c,169,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,13,9.88,c,177,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-6,6,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,13,9.88,c,177,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-7,7,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,13,9.88,c,177,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-8,8,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,13,9.88,c,177,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-9,9,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,180,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,180,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,180,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-6,6,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,168,open,open,,7-Jul,kce,NA,NA,NA,NA,,NA,NA,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,168,open,open,,7-Jul,kce,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,168,open,open,,7-Jul,kce,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,168,open,open,,6-Jul,kce,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,170,open,open,,7-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,171,open,open,,6-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,171,open,open,,6-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,173,open,open,,6-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,173,open,open,,6-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,173,open,open,,7-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,173,open,open,,9-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,13,9.88,c,173,open,open,,9-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,14,10.64,c,181,bagged,cntrl,,4-7July21,,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,14,10.64,c,181,bagged,cntrl,,4-7July21,,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,14,10.64,c,184,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,14,10.64,c,184,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,14,10.64,c,190,bagged,cntrl,,7-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-2,2,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,14,10.64,c,186,open,open,,7-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,14,10.64,c,186,open,open,,7-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-6,6,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,14,10.64,c,186,open,open,,9-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-7,7,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,14,10.64,c,187,open,open,,9-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,14,10.64,c,187,open,open,,7-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,14,10.64,c,188,open,open,,7-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-3,3,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
,14,10.64,c,188,open,open,,9-Jul,KCE,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,15,11.4,c,192,bagged,cntrl,,9-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-4,4,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,15,11.4,c,192,bagged,cntrl,,9-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-5,5,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
DONE,15,11.4,c,193,bagged,cntrl,,10-Jul-21,,NA,NA,NA,NA,,NA,NA,pod-1,1,0,NA,A,0,A,A,0,NA,NA,0,NA,NA,NA,,
